Call Number,Unit ID,Incident Number,Call Type,Call Date,Watch Date,Received DtTm,Entry DtTm,Dispatch DtTm,Response DtTm,On Scene DtTm,Transport DtTm,Hospital DtTm,Call Final Disposition,Available DtTm,Address,City,Zipcode of Incident,Battalion,Station Area,Box,Original Priority,Priority,Final Priority,ALS Unit,Call Type Group,Number of Alarms,Unit Type,Unit sequence in call dispatch,Fire Prevention District,Supervisor District,Neighborhooods - Analysis Boundaries,Location,RowID
41760378,M32,4049278,Medical Incident,6/24/2004,6/24/2004,6/24/2004 20:17,6/24/2004 20:19,6/24/2004 20:19,6/24/2004 20:20,6/24/2004 20:27,6/24/2004 20:38,6/24/2004 20:59,Other,6/24/2004 21:54,0 Block of BEATRICE LN,SF,94124,B10,17,6641,3,3,3,TRUE,,1,MEDIC,1,10,10,Bayview Hunters Point,"(37.7310236054412, -122.380741249103)",041760378-M32
41760381,E03,4049279,Medical Incident,6/24/2004,6/24/2004,6/24/2004 20:23,6/24/2004 20:25,6/24/2004 20:26,6/24/2004 20:28,6/24/2004 20:28,,,Other,6/24/2004 20:36,MYRTLE ST/POLK ST,SF,94109,B04,3,3116,3,3,3,TRUE,,1,ENGINE,2,4,6,Tenderloin,"(37.7854330360145, -122.419638990474)",041760381-E03
41760381,M03,4049279,Medical Incident,6/24/2004,6/24/2004,6/24/2004 20:23,6/24/2004 20:25,6/24/2004 20:26,6/24/2004 20:27,6/24/2004 20:29,6/24/2004 20:35,6/24/2004 20:47,Other,6/24/2004 20:57,MYRTLE ST/POLK ST,SF,94109,B04,3,3116,3,3,3,TRUE,,1,MEDIC,1,4,6,Tenderloin,"(37.7854330360145, -122.419638990474)",041760381-M03
41760382,B10,4049280,Medical Incident,6/24/2004,6/24/2004,6/24/2004 20:27,6/24/2004 20:27,6/24/2004 20:28,6/24/2004 20:29,6/24/2004 20:32,,,Other,6/24/2004 20:50,0 Block of GARLINGTON CT,SF,94124,B10,17,6622,3,3,3,FALSE,,1,CHIEF,4,10,10,Bayview Hunters Point,"(37.7325070966122, -122.384396871119)",041760382-B10
41760382,E09,4049280,Medical Incident,6/24/2004,6/24/2004,6/24/2004 20:27,6/24/2004 20:27,6/24/2004 20:28,6/24/2004 20:29,6/24/2004 20:32,6/24/2004 20:45,6/24/2004 21:11,Other,6/24/2004 21:18,0 Block of GARLINGTON CT,SF,94124,B10,17,6622,3,3,3,TRUE,,1,ENGINE,2,10,10,Bayview Hunters Point,"(37.7325070966122, -122.384396871119)",041760382-E09
41760382,M07,4049280,Medical Incident,6/24/2004,6/24/2004,6/24/2004 20:27,6/24/2004 20:27,6/24/2004 20:28,6/24/2004 20:29,6/24/2004 20:36,6/24/2004 20:44,6/24/2004 20:57,Other,6/24/2004 21:38,0 Block of GARLINGTON CT,SF,94124,B10,17,6622,3,3,3,TRUE,,1,MEDIC,1,10,10,Bayview Hunters Point,"(37.7325070966122, -122.384396871119)",041760382-M07
41760382,RC4,4049280,Medical Incident,6/24/2004,6/24/2004,6/24/2004 20:27,6/24/2004 20:27,6/24/2004 20:28,6/24/2004 20:29,6/24/2004 20:35,6/24/2004 20:44,,Other,6/24/2004 21:04,0 Block of GARLINGTON CT,SF,94124,B10,17,6622,3,3,3,TRUE,,1,RESCUE CAPTAIN,3,10,10,Bayview Hunters Point,"(37.7325070966122, -122.384396871119)",041760382-RC4
41760382,T17,4049280,Medical Incident,6/24/2004,6/24/2004,6/24/2004 20:27,6/24/2004 20:27,6/24/2004 20:28,6/24/2004 20:29,6/24/2004 20:31,,,Other,6/24/2004 20:46,0 Block of GARLINGTON CT,SF,94124,B10,17,6622,3,3,3,FALSE,,1,TRUCK,5,10,10,Bayview Hunters Point,"(37.7325070966122, -122.384396871119)",041760382-T17
41760383,E18,4049281,Medical Incident,6/24/2004,6/24/2004,6/24/2004 20:29,6/24/2004 20:33,6/24/2004 20:35,6/24/2004 20:36,6/24/2004 20:38,,,Other,6/24/2004 20:45,1700 Block of 32ND AVE,SF,94122,B08,18,7534,2,2,2,TRUE,,1,ENGINE,1,8,4,Sunset/Parkside,"(37.7545630438483, -122.490398408661)",041760383-E18
41760386,E28,4049283,Medical Incident,6/24/2004,6/24/2004,6/24/2004 20:48,6/24/2004 20:50,6/24/2004 20:52,6/24/2004 20:53,6/24/2004 20:55,,,Other,6/24/2004 21:19,1300 Block of THE EMBARCADERO,SF,94111,B01,28,929,3,3,3,TRUE,,1,ENGINE,2,1,3,North Beach,"(37.8060708761545, -122.404376747731)",041760386-E28
41760386,M28,4049283,Medical Incident,6/24/2004,6/24/2004,6/24/2004 20:48,6/24/2004 20:50,6/24/2004 20:52,6/24/2004 20:53,6/24/2004 20:55,6/24/2004 21:08,,Other,6/24/2004 21:41,1300 Block of THE EMBARCADERO,SF,94111,B01,28,929,3,3,3,TRUE,,1,MEDIC,1,1,3,North Beach,"(37.8060708761545, -122.404376747731)",041760386-M28
41760387,E19,4049282,Medical Incident,6/24/2004,6/24/2004,6/24/2004 20:46,6/24/2004 20:51,6/24/2004 20:51,6/24/2004 20:53,6/24/2004 20:56,,,Other,6/24/2004 21:08,300 Block of MONTICELLO ST,SF,94132,B09,19,8447,3,3,3,TRUE,,1,ENGINE,3,9,11,Oceanview/Merced/Ingleside,"(37.7206423559304, -122.470696370154)",041760387-E19
41760387,M15,4049282,Medical Incident,6/24/2004,6/24/2004,6/24/2004 20:46,6/24/2004 20:51,6/24/2004 20:51,6/24/2004 20:52,6/24/2004 20:59,6/24/2004 21:15,6/24/2004 21:31,Other,6/24/2004 22:19,300 Block of MONTICELLO ST,SF,94132,B09,19,8447,3,3,3,TRUE,,1,MEDIC,2,9,11,Oceanview/Merced/Ingleside,"(37.7206423559304, -122.470696370154)",041760387-M15
41760387,RC4,4049282,Medical Incident,6/24/2004,6/24/2004,6/24/2004 20:46,6/24/2004 20:51,6/24/2004 20:51,,6/24/2004 21:55,,,Other,6/24/2004 22:19,300 Block of MONTICELLO ST,SF,94132,B09,19,8447,3,3,3,TRUE,,1,RESCUE CAPTAIN,1,9,11,Oceanview/Merced/Ingleside,"(37.7206423559304, -122.470696370154)",041760387-RC4
41760388,E17,4049284,Structure Fire,6/24/2004,6/24/2004,6/24/2004 20:53,6/24/2004 20:53,6/24/2004 20:53,6/24/2004 20:54,6/24/2004 20:56,,,Other,6/24/2004 20:56,POMONA ST/THORNTON AV,SF,94124,B10,17,6513,3,3,3,TRUE,,1,ENGINE,1,10,10,Bayview Hunters Point,"(37.7308541581046, -122.393645555912)",041760388-E17
41760388,T17,4049284,Structure Fire,6/24/2004,6/24/2004,6/24/2004 20:53,6/24/2004 20:53,6/24/2004 20:53,,,,,Other,6/24/2004 20:56,POMONA ST/THORNTON AV,SF,94124,B10,17,6513,3,3,3,FALSE,,1,TRUCK,2,10,10,Bayview Hunters Point,"(37.7308541581046, -122.393645555912)",041760388-T17
41780308,M01,4049834,Medical Incident,6/26/2004,6/26/2004,6/26/2004 20:23,6/26/2004 20:26,6/26/2004 20:26,,,,,Other,,0 Block of 6TH ST,SF,94103,B03,1,2248,3,3,3,TRUE,,1,MEDIC,1,3,6,South of Market,"(37.7815374331217, -122.409518341416)",041780308-M01
41760390,93,4049285,Medical Incident,6/24/2004,6/24/2004,6/24/2004 20:56,6/24/2004 20:56,6/24/2004 20:57,6/24/2004 20:57,6/24/2004 21:08,6/24/2004 21:16,6/24/2004 21:32,Other,6/24/2004 21:40,400 Block of NOE ST,SF,94114,B05,6,5417,2,2,2,TRUE,,1,MEDIC,1,5,8,Castro/Upper Market,"(37.7614251526828, -122.432763469984)",041760390-93
41760392,E10,4049286,Medical Incident,6/24/2004,6/24/2004,6/24/2004 20:56,6/24/2004 20:58,6/24/2004 20:58,6/24/2004 20:59,6/24/2004 21:00,,,Other,6/24/2004 21:10,100 Block of COLLINS ST,SF,94118,B05,10,4373,3,3,3,FALSE,,1,ENGINE,3,5,2,Presidio Heights,"(37.7833115580268, -122.450394299105)",041760392-E10
41760392,M10,4049286,Medical Incident,6/24/2004,6/24/2004,6/24/2004 20:56,6/24/2004 20:58,6/24/2004 20:58,6/24/2004 20:59,6/24/2004 21:00,6/24/2004 21:22,6/24/2004 21:51,Other,6/24/2004 21:53,100 Block of COLLINS ST,SF,94118,B05,10,4373,3,3,3,TRUE,,1,MEDIC,1,5,2,Presidio Heights,"(37.7833115580268, -122.450394299105)",041760392-M10
41760392,RC2,4049286,Medical Incident,6/24/2004,6/24/2004,6/24/2004 20:56,6/24/2004 20:58,6/24/2004 20:58,,6/24/2004 21:04,,,Other,6/24/2004 21:23,100 Block of COLLINS ST,SF,94118,B05,10,4373,3,3,3,TRUE,,1,RESCUE CAPTAIN,2,5,2,Presidio Heights,"(37.7833115580268, -122.450394299105)",041760392-RC2
41760393,M36,4049287,Medical Incident,6/24/2004,6/24/2004,6/24/2004 20:58,6/24/2004 20:58,6/24/2004 20:58,6/24/2004 21:00,6/24/2004 21:07,6/24/2004 21:18,6/24/2004 21:21,Other,6/24/2004 21:56,2600 Block of 22ND ST,SF,94110,B06,7,5474,2,2,2,TRUE,,1,MEDIC,1,6,9,Mission,"(37.7560269817251, -122.408045320113)",041760393-M36
41760394,M01,4049288,Medical Incident,6/24/2004,6/24/2004,6/24/2004 21:00,6/24/2004 21:04,6/24/2004 21:04,6/24/2004 21:06,6/24/2004 21:12,,,Other,6/24/2004 21:26,0 Block of 6TH ST,SF,94103,B03,1,2251,1,1,2,TRUE,,1,MEDIC,1,3,6,South of Market,"(37.7811458612596, -122.409026046516)",041760394-M01
41760395,M29,4049289,Medical Incident,6/24/2004,6/24/2004,6/24/2004 21:07,6/24/2004 21:10,6/24/2004 21:10,6/24/2004 21:10,6/24/2004 21:16,6/24/2004 21:28,6/24/2004 21:31,Other,6/24/2004 22:19,2900 Block of MISSION ST,SF,94110,B06,11,5613,1,1,2,TRUE,,1,MEDIC,1,6,9,Mission,"(37.7498446220826, -122.418142583283)",041760395-M29
41760396,E39,4049290,Outside Fire,6/24/2004,6/24/2004,6/24/2004 21:10,6/24/2004 21:13,6/24/2004 21:13,6/24/2004 21:14,6/24/2004 21:16,,,Other,6/24/2004 21:23,ARROYO WY/TERESITA BL,SF,94127,B09,39,8654,3,3,3,FALSE,,1,ENGINE,1,9,7,West of Twin Peaks,"(37.7396297218731, -122.446970246047)",041760396-E39
41760397,M03,4049291,Medical Incident,6/24/2004,6/24/2004,6/24/2004 21:15,6/24/2004 21:15,6/24/2004 21:15,,6/24/2004 21:15,,,Other,6/24/2004 21:23,1000 Block of POST ST,SF,94109,B04,3,1641,3,3,3,TRUE,,1,MEDIC,1,4,6,Tenderloin,"(37.7868785029278, -122.419088531104)",041760397-M03
41760398,M43,4049292,Medical Incident,6/24/2004,6/24/2004,6/24/2004 21:14,6/24/2004 21:16,6/24/2004 21:17,6/24/2004 21:18,6/24/2004 21:31,6/24/2004 22:08,,Other,6/24/2004 22:45,0 Block of LOBOS ST,SF,94112,B09,33,8372,2,2,2,TRUE,,1,MEDIC,1,9,11,Oceanview/Merced/Ingleside,"(37.714970324741, -122.454264273625)",041760398-M43
41760399,E36,4049293,Outside Fire,6/24/2004,6/24/2004,6/24/2004 21:13,6/24/2004 21:16,6/24/2004 21:18,6/24/2004 21:19,6/24/2004 21:22,,,Other,6/24/2004 21:25,1200 Block of HOWARD ST,SF,94103,B03,36,2335,3,3,3,TRUE,,1,ENGINE,1,2,6,South of Market,"(37.7756454671917, -122.412432457912)",041760399-E36
41760400,E40,4049294,Medical Incident,6/24/2004,6/24/2004,6/24/2004 21:20,6/24/2004 21:23,6/24/2004 21:23,6/24/2004 21:24,6/24/2004 21:26,,,Other,6/24/2004 21:40,2400 Block of 17TH AVE,SF,94116,B08,40,7376,3,3,3,TRUE,,1,ENGINE,2,8,7,West of Twin Peaks,"(37.7422102766332, -122.473557267866)",041760400-E40
41760400,M18,4049294,Medical Incident,6/24/2004,6/24/2004,6/24/2004 21:20,6/24/2004 21:23,6/24/2004 21:23,6/24/2004 21:24,6/24/2004 21:28,6/24/2004 21:43,6/24/2004 22:00,Other,6/24/2004 22:24,2400 Block of 17TH AVE,SF,94116,B08,40,7376,3,3,3,TRUE,,1,MEDIC,1,8,7,West of Twin Peaks,"(37.7422102766332, -122.473557267866)",041760400-M18
41760402,B02,4049295,Structure Fire,6/24/2004,6/24/2004,6/24/2004 21:30,6/24/2004 21:30,6/24/2004 21:31,6/24/2004 21:32,6/24/2004 21:33,,,Other,6/24/2004 21:42,300 Block of BAKER ST,SF,94117,B05,21,4252,3,3,3,FALSE,,1,CHIEF,3,5,5,Hayes Valley,"(37.7741100998058, -122.440947780365)",041760402-B02
41760402,B04,4049295,Structure Fire,6/24/2004,6/24/2004,6/24/2004 21:30,6/24/2004 21:30,6/24/2004 21:31,6/24/2004 21:33,,,,Other,6/24/2004 21:35,300 Block of BAKER ST,SF,94117,B05,21,4252,3,3,3,FALSE,,1,CHIEF,4,5,5,Hayes Valley,"(37.7741100998058, -122.440947780365)",041760402-B04
41760402,D2,4049295,Structure Fire,6/24/2004,6/24/2004,6/24/2004 21:30,6/24/2004 21:30,6/24/2004 21:31,6/24/2004 21:32,,,,Other,6/24/2004 21:35,300 Block of BAKER ST,SF,94117,B05,21,4252,3,3,3,FALSE,,1,CHIEF,5,5,5,Hayes Valley,"(37.7741100998058, -122.440947780365)",041760402-D2
41760402,E05,4049295,Structure Fire,6/24/2004,6/24/2004,6/24/2004 21:30,6/24/2004 21:30,6/24/2004 21:31,6/24/2004 21:31,,,,Other,6/24/2004 21:35,300 Block of BAKER ST,SF,94117,B05,21,4252,3,3,3,TRUE,,1,ENGINE,6,5,5,Hayes Valley,"(37.7741100998058, -122.440947780365)",041760402-E05
41760402,E06,4049295,Structure Fire,6/24/2004,6/24/2004,6/24/2004 21:30,6/24/2004 21:30,6/24/2004 21:31,6/24/2004 21:32,,,,Other,6/24/2004 21:35,300 Block of BAKER ST,SF,94117,B05,21,4252,3,3,3,TRUE,,1,ENGINE,7,5,5,Hayes Valley,"(37.7741100998058, -122.440947780365)",041760402-E06
41760402,E21,4049295,Structure Fire,6/24/2004,6/24/2004,6/24/2004 21:30,6/24/2004 21:30,6/24/2004 21:31,6/24/2004 21:32,6/24/2004 21:32,,,Other,6/24/2004 21:46,300 Block of BAKER ST,SF,94117,B05,21,4252,3,3,3,FALSE,,1,ENGINE,1,5,5,Hayes Valley,"(37.7741100998058, -122.440947780365)",041760402-E21
41760402,M05,4049295,Structure Fire,6/24/2004,6/24/2004,6/24/2004 21:30,6/24/2004 21:30,6/24/2004 21:31,6/24/2004 21:32,,,,Other,6/24/2004 21:35,300 Block of BAKER ST,SF,94117,B05,21,4252,3,3,3,FALSE,,1,MEDIC,8,5,5,Hayes Valley,"(37.7741100998058, -122.440947780365)",041760402-M05
41760402,RS2,4049295,Structure Fire,6/24/2004,6/24/2004,6/24/2004 21:30,6/24/2004 21:30,6/24/2004 21:31,6/24/2004 21:32,,,,Other,6/24/2004 21:35,300 Block of BAKER ST,SF,94117,B05,21,4252,3,3,3,FALSE,,1,RESCUE SQUAD,9,5,5,Hayes Valley,"(37.7741100998058, -122.440947780365)",041760402-RS2
41760402,T05,4049295,Structure Fire,6/24/2004,6/24/2004,6/24/2004 21:30,6/24/2004 21:30,6/24/2004 21:31,6/24/2004 21:31,6/24/2004 21:34,,,Other,6/24/2004 21:43,300 Block of BAKER ST,SF,94117,B05,21,4252,3,3,3,FALSE,,1,TRUCK,2,5,5,Hayes Valley,"(37.7741100998058, -122.440947780365)",041760402-T05
41760402,T06,4049295,Structure Fire,6/24/2004,6/24/2004,6/24/2004 21:30,6/24/2004 21:30,6/24/2004 21:31,6/24/2004 21:32,,,,Other,6/24/2004 21:35,300 Block of BAKER ST,SF,94117,B05,21,4252,3,3,3,FALSE,,1,TRUCK,10,5,5,Hayes Valley,"(37.7741100998058, -122.440947780365)",041760402-T06
41760404,M13,4049297,Medical Incident,6/24/2004,6/24/2004,6/24/2004 21:44,6/24/2004 21:45,6/24/2004 21:48,6/24/2004 21:51,6/24/2004 22:11,,,Other,6/24/2004 22:16,0 Block of 1ST ST,SF,94105,B03,13,2143,1,1,2,TRUE,,1,MEDIC,1,3,6,Financial District/South Beach,"(37.7903612472591, -122.398423637988)",041760404-M13
41760405,93,4049296,Medical Incident,6/24/2004,6/24/2004,6/24/2004 21:44,6/24/2004 21:45,6/24/2004 21:46,6/24/2004 21:47,6/24/2004 21:55,,,Other,6/24/2004 22:30,400 Block of POWELL ST,SF,94108,B01,1,1362,2,2,2,TRUE,,1,MEDIC,1,1,3,Financial District/South Beach,"(37.788768328561, -122.408430006174)",041760405-93
41760406,E19,4049298,Medical Incident,6/24/2004,6/24/2004,6/24/2004 21:52,6/24/2004 21:55,6/24/2004 21:55,6/24/2004 21:58,6/24/2004 22:00,,,Other,6/24/2004 22:16,0 Block of CHUMASERO DR,SF,94132,B08,33,8422,3,3,3,TRUE,,1,ENGINE,2,8,7,Lakeshore,"(37.7132391314398, -122.472972400524)",041760406-E19
41760406,M32,4049298,Medical Incident,6/24/2004,6/24/2004,6/24/2004 21:52,6/24/2004 21:55,6/24/2004 21:55,6/24/2004 21:56,6/24/2004 22:02,6/24/2004 22:22,6/24/2004 22:47,Other,6/24/2004 23:10,0 Block of CHUMASERO DR,SF,94132,B08,33,8422,3,3,3,TRUE,,1,MEDIC,1,8,7,Lakeshore,"(37.7132391314398, -122.472972400524)",041760406-M32
41760407,E03,4049299,Medical Incident,6/24/2004,6/24/2004,6/24/2004 21:54,6/24/2004 21:55,6/24/2004 21:56,6/24/2004 21:58,6/24/2004 22:00,,,Other,6/24/2004 22:02,100 Block of TURK ST,SF,94102,B03,1,1456,3,3,3,TRUE,,1,ENGINE,2,3,6,Tenderloin,"(37.783163427134, -122.411599278937)",041760407-E03
41760407,M03,4049299,Medical Incident,6/24/2004,6/24/2004,6/24/2004 21:54,6/24/2004 21:55,6/24/2004 21:56,6/24/2004 21:58,6/24/2004 21:59,6/24/2004 22:04,,Other,6/24/2004 22:04,100 Block of TURK ST,SF,94102,B03,1,1456,3,3,3,TRUE,,1,MEDIC,1,3,6,Tenderloin,"(37.783163427134, -122.411599278937)",041760407-M03
41760408,E11,4049300,Smoke Investigation (Outside),6/24/2004,6/24/2004,6/24/2004 21:57,6/24/2004 22:01,6/24/2004 22:01,6/24/2004 22:02,6/24/2004 22:04,,,Other,6/24/2004 22:31,100 Block of 29TH ST,SF,94110,B06,11,5576,3,3,3,TRUE,,1,ENGINE,1,6,8,Noe Valley,"(37.7438354653162, -122.423521889173)",041760408-E11
41760409,M08,4049301,Medical Incident,6/24/2004,6/24/2004,6/24/2004 22:09,6/24/2004 22:12,6/24/2004 22:12,6/24/2004 22:14,6/24/2004 22:19,,,Other,6/24/2004 22:42,500 Block of 3RD ST,SF,94107,B03,8,2173,1,1,2,TRUE,,1,MEDIC,1,3,6,Financial District/South Beach,"(37.7809200704439, -122.395242268798)",041760409-M08
41760410,E02,4049302,Medical Incident,6/24/2004,6/24/2004,6/24/2004 22:15,6/24/2004 22:16,6/24/2004 22:16,6/24/2004 22:17,6/24/2004 22:19,,,Other,6/24/2004 22:19,600 Block of GREEN ST,SF,94133,B01,2,1352,3,3,3,FALSE,,1,ENGINE,2,1,3,Chinatown,"(37.7994506999766, -122.409839232069)",041760410-E02
41760410,M28,4049302,Medical Incident,6/24/2004,6/24/2004,6/24/2004 22:15,6/24/2004 22:16,6/24/2004 22:16,6/24/2004 22:17,6/24/2004 22:19,6/24/2004 22:31,6/24/2004 22:52,Other,6/24/2004 22:55,600 Block of GREEN ST,SF,94133,B01,2,1352,3,3,3,TRUE,,1,MEDIC,1,1,3,Chinatown,"(37.7994506999766, -122.409839232069)",041760410-M28
41760411,E15,4049303,Medical Incident,6/24/2004,6/24/2004,6/24/2004 22:15,6/24/2004 22:16,6/24/2004 22:16,6/24/2004 22:17,6/24/2004 22:20,,,Other,6/24/2004 23:30,200 Block of SAGAMORE ST,SF,94112,B09,33,8375,E,E,3,TRUE,,1,ENGINE,3,9,11,Oceanview/Merced/Ingleside,"(37.7114349669499, -122.460534777512)",041760411-E15
41760411,M12,4049303,Medical Incident,6/24/2004,6/24/2004,6/24/2004 22:15,6/24/2004 22:16,6/24/2004 22:16,6/24/2004 22:17,,,,Other,6/24/2004 22:27,200 Block of SAGAMORE ST,SF,94112,B09,33,8375,E,E,3,TRUE,,1,MEDIC,4,9,11,Oceanview/Merced/Ingleside,"(37.7114349669499, -122.460534777512)",041760411-M12
41760411,M15,4049303,Medical Incident,6/24/2004,6/24/2004,6/24/2004 22:15,6/24/2004 22:16,6/24/2004 22:16,,6/24/2004 22:29,,,Other,6/24/2004 23:46,200 Block of SAGAMORE ST,SF,94112,B09,33,8375,E,E,3,TRUE,,1,MEDIC,1,9,11,Oceanview/Merced/Ingleside,"(37.7114349669499, -122.460534777512)",041760411-M15
41760411,RC3,4049303,Medical Incident,6/24/2004,6/24/2004,6/24/2004 22:15,6/24/2004 22:16,6/24/2004 22:16,6/24/2004 22:18,6/24/2004 22:23,,,Other,6/24/2004 23:36,200 Block of SAGAMORE ST,SF,94112,B09,33,8375,E,E,3,TRUE,,1,RESCUE CAPTAIN,2,9,11,Oceanview/Merced/Ingleside,"(37.7114349669499, -122.460534777512)",041760411-RC3
41760411,RC4,4049303,Medical Incident,6/24/2004,6/24/2004,6/24/2004 22:15,6/24/2004 22:16,6/24/2004 22:16,,,,,Other,6/24/2004 22:26,200 Block of SAGAMORE ST,SF,94112,B09,33,8375,E,E,3,TRUE,,1,RESCUE CAPTAIN,5,9,11,Oceanview/Merced/Ingleside,"(37.7114349669499, -122.460534777512)",041760411-RC4
41760412,M07,4049304,Traffic Collision,6/24/2004,6/24/2004,6/24/2004 22:29,6/24/2004 22:30,6/24/2004 22:30,6/24/2004 22:31,6/24/2004 22:45,6/24/2004 22:45,,Other,6/24/2004 22:45,ELK ST/SUSSEX ST,SF,94131,B06,26,8175,1,1,2,TRUE,,1,MEDIC,1,6,8,Glen Park,"(37.7371979719983, -122.439690840762)",041760412-M07
41760414,E38,4049305,Medical Incident,6/24/2004,6/24/2004,6/24/2004 22:30,6/24/2004 22:30,6/24/2004 22:32,,6/24/2004 22:35,,,Other,6/24/2004 22:49,1900 Block of FRANKLIN ST,SF,94109,B04,38,3226,3,3,3,TRUE,,1,ENGINE,2,4,2,Pacific Heights,"(37.7923946747257, -122.424497572162)",041760414-E38
41760414,M38,4049305,Medical Incident,6/24/2004,6/24/2004,6/24/2004 22:30,6/24/2004 22:30,6/24/2004 22:32,6/24/2004 22:33,6/24/2004 22:35,6/24/2004 22:48,6/24/2004 23:07,Other,6/24/2004 23:28,1900 Block of FRANKLIN ST,SF,94109,B04,38,3226,3,3,3,TRUE,,1,MEDIC,1,4,2,Pacific Heights,"(37.7923946747257, -122.424497572162)",041760414-M38
41760415,B10,4049306,Medical Incident,6/24/2004,6/24/2004,6/24/2004 22:32,6/24/2004 22:33,6/24/2004 22:34,6/24/2004 22:35,6/24/2004 22:37,,,Other,6/24/2004 22:49,100 Block of AVENUE C,SF,94130,B10,9,2626,3,3,3,FALSE,,1,CHIEF,2,None,6,Treasure Island,"(37.8191759206681, -122.371099890575)",041760415-B10
41760415,E09,4049306,Medical Incident,6/24/2004,6/24/2004,6/24/2004 22:32,6/24/2004 22:33,6/24/2004 22:34,6/24/2004 22:35,6/24/2004 22:37,,,Other,6/24/2004 22:49,100 Block of AVENUE C,SF,94130,B10,9,2626,3,3,3,TRUE,,1,ENGINE,3,None,6,Treasure Island,"(37.8191759206681, -122.371099890575)",041760415-E09
41760415,M29,4049306,Medical Incident,6/24/2004,6/24/2004,6/24/2004 22:32,6/24/2004 22:33,6/24/2004 22:34,6/24/2004 22:35,6/24/2004 22:38,6/24/2004 22:47,6/24/2004 22:57,Other,6/24/2004 23:27,100 Block of AVENUE C,SF,94130,B10,9,2626,3,3,3,TRUE,,1,MEDIC,1,None,6,Treasure Island,"(37.8191759206681, -122.371099890575)",041760415-M29
41760415,RC1,4049306,Medical Incident,6/24/2004,6/24/2004,6/24/2004 22:32,6/24/2004 22:33,6/24/2004 22:34,6/24/2004 22:35,,,,Other,6/24/2004 22:40,100 Block of AVENUE C,SF,94130,B10,9,2626,3,3,3,FALSE,,1,RESCUE CAPTAIN,6,None,6,Treasure Island,"(37.8191759206681, -122.371099890575)",041760415-RC1
41760415,RS2,4049306,Medical Incident,6/24/2004,6/24/2004,6/24/2004 22:32,6/24/2004 22:33,6/24/2004 22:34,6/24/2004 22:35,,,,Other,6/24/2004 22:40,100 Block of AVENUE C,SF,94130,B10,9,2626,3,3,3,FALSE,,1,RESCUE SQUAD,5,None,6,Treasure Island,"(37.8191759206681, -122.371099890575)",041760415-RS2
41760415,T09,4049306,Medical Incident,6/24/2004,6/24/2004,6/24/2004 22:32,6/24/2004 22:33,6/24/2004 22:34,6/24/2004 22:35,6/24/2004 22:36,,,Other,6/24/2004 22:44,100 Block of AVENUE C,SF,94130,B10,9,2626,3,3,3,FALSE,,1,TRUCK,4,None,6,Treasure Island,"(37.8191759206681, -122.371099890575)",041760415-T09
41760416,E13,4049307,Medical Incident,6/24/2004,6/24/2004,6/24/2004 22:32,6/24/2004 22:33,6/24/2004 22:35,,,,,Other,6/24/2004 22:36,BEALE ST/FOLSOM ST,SF,94105,B03,35,2122,3,3,3,TRUE,,1,ENGINE,3,3,6,Financial District/South Beach,"(37.7886866619654, -122.392722833778)",041760416-E13
41760416,E35,4049307,Medical Incident,6/24/2004,6/24/2004,6/24/2004 22:32,6/24/2004 22:33,6/24/2004 22:35,6/24/2004 22:36,6/24/2004 22:38,,,Other,6/24/2004 22:39,BEALE ST/FOLSOM ST,SF,94105,B03,35,2122,3,3,3,FALSE,,1,ENGINE,1,3,6,Financial District/South Beach,"(37.7886866619654, -122.392722833778)",041760416-E35
41760416,M13,4049307,Medical Incident,6/24/2004,6/24/2004,6/24/2004 22:32,6/24/2004 22:33,6/24/2004 22:35,6/24/2004 22:37,,,,Other,6/24/2004 22:39,BEALE ST/FOLSOM ST,SF,94105,B03,35,2122,3,3,3,TRUE,,1,MEDIC,2,3,6,Financial District/South Beach,"(37.7886866619654, -122.392722833778)",041760416-M13
41760417,M17,4049308,Medical Incident,6/24/2004,6/24/2004,6/24/2004 22:40,6/24/2004 22:40,6/24/2004 22:43,6/24/2004 22:43,6/24/2004 22:54,,,Other,6/24/2004 23:08,BRYANT ST/CESAR CHAVEZ ST,SF,94110,B06,9,5621,2,2,2,TRUE,,1,MEDIC,1,6,9,Bernal Heights,"(37.7483528477288, -122.408706313098)",041760417-M17
41760417,RS2,4049308,Medical Incident,6/24/2004,6/24/2004,6/24/2004 22:40,6/24/2004 22:40,6/24/2004 22:43,,6/24/2004 22:45,,,Other,6/24/2004 22:57,BRYANT ST/CESAR CHAVEZ ST,SF,94110,B06,9,5621,2,2,2,FALSE,,1,RESCUE SQUAD,2,6,9,Bernal Heights,"(37.7483528477288, -122.408706313098)",041760417-RS2
41760418,E06,4049309,Electrical Hazard,6/24/2004,6/24/2004,6/24/2004 22:42,6/24/2004 22:44,6/24/2004 22:44,6/24/2004 22:45,6/24/2004 22:47,,,Other,6/24/2004 23:00,100 Block of DOLORES ST,SF,94103,B02,6,5127,3,3,3,TRUE,,1,ENGINE,1,2,8,Mission,"(37.7674714767603, -122.426498862825)",041760418-E06
41760420,E05,4049310,Medical Incident,6/24/2004,6/24/2004,6/24/2004 22:50,6/24/2004 22:51,6/24/2004 22:51,6/24/2004 22:52,6/24/2004 22:54,,,Other,6/24/2004 23:04,1100 Block of FILLMORE ST,SF,94115,B05,5,3535,3,3,3,TRUE,,1,ENGINE,2,5,5,Western Addition,"(37.7800214949422, -122.432114423941)",041760420-E05
